time,lat,lon,region,season,split,sst_normalized,pc1,pc2
2021-04-06,11.75,91.25,bay_of_bengal,pre_monsoon_MAM,train,0.7129207362596294,2.4012475,1.4780592
2022-02-25,17.0,85.25,bay_of_bengal,winter_monsoon_DJF,train,-0.6136106098202591,-0.9084833,-0.71359026
2023-09-09,11.25,95.25,bay_of_bengal,post_monsoon_SON,val,-0.0824203477203154,-2.1701484,3.927361
2021-03-17,15.5,89.25,bay_of_bengal,pre_monsoon_MAM,train,-0.2484176143573553,-0.704939,2.12865
2023-07-16,10.75,83.0,bay_of_bengal,summer_monsoon_JJA,val,0.4632033700097676,3.4702125,-1.0261493
2021-05-27,24.25,65.5,arabian_sea,pre_monsoon_MAM,train,1.1416250662392464,3.1222444,1.1500958
2023-09-16,7.5,62.75,arabian_sea,post_monsoon_SON,val,0.7028163537115751,1.1040889,1.0024981
2024-11-17,18.75,87.25,bay_of_bengal,post_monsoon_SON,test,0.03016859036669865,-0.64521444,1.8255646
2023-02-24,7.25,57.25,arabian_sea,winter_monsoon_DJF,val,-0.8055891978566432,-2.9984736,1.2787962
2023-05-16,9.5,73.75,arabian_sea,pre_monsoon_MAM,val,1.4447496597740408,4.79362,0.42002636
2023-08-29,16.75,60.5,arabian_sea,summer_monsoon_JJA,val,-1.2920317554171912,-7.312507,1.0370103
2022-09-20,13.75,54.5,arabian_sea,post_monsoon_SON,train,-1.9993222901208623,-9.85396,-0.9301077
2022-02-27,17.0,93.25,bay_of_bengal,winter_monsoon_DJF,train,-1.1909904077831086,-4.1050663,1.4150835
2023-02-05,9.75,52.75,arabian_sea,winter_monsoon_DJF,val,-1.387299720799218,-6.730654,0.007072687
2021-09-17,14.25,90.25,bay_of_bengal,post_monsoon_SON,train,0.2697810234359595,0.69407487,1.4286654
2024-08-29,9.25,82.0,bay_of_bengal,summer_monsoon_JJA,test,0.8341700230410004,1.641469,0.059442222
2021-07-16,16.0,69.5,arabian_sea,summer_monsoon_JJA,train,0.19760878959234246,1.7329234,1.9900239
2021-06-21,13.0,84.25,bay_of_bengal,summer_monsoon_JJA,train,0.8096316342302601,4.267832,-3.2578099
2023-05-15,17.5,64.25,arabian_sea,pre_monsoon_MAM,val,1.677144952053822,1.5636436,0.039690316
2021-01-24,9.5,73.75,arabian_sea,winter_monsoon_DJF,train,0.22792083597141186,2.392507,-0.651212
2021-02-19,23.5,59.75,arabian_sea,winter_monsoon_DJF,train,-2.1667624893465063,-8.839819,-0.5122416
2023-04-05,13.25,87.25,bay_of_bengal,pre_monsoon_MAM,val,0.9048990489797402,2.2427135,2.7154274
2021-12-16,12.5,63.75,arabian_sea,winter_monsoon_DJF,train,-0.8806483981425614,-3.3208456,1.3553424
2024-05-13,7.0,71.5,arabian_sea,pre_monsoon_MAM,test,1.6266244158949172,4.61068,-0.03158641
2021-03-06,8.0,68.0,arabian_sea,pre_monsoon_MAM,train,0.5238282887167264,4.609822,-6.157872
2023-02-27,15.25,91.25,bay_of_bengal,winter_monsoon_DJF,val,-0.42451816227735606,-2.701332,-0.09292853
2023-10-13,9.75,58.0,arabian_sea,post_monsoon_SON,val,0.9308814716441778,3.0333095,-1.2955906
2023-04-23,9.75,88.0,bay_of_bengal,pre_monsoon_MAM,val,1.5862077116515203,3.5617533,0.86565286
2021-01-31,13.75,59.0,arabian_sea,winter_monsoon_DJF,train,-1.8520905806750536,-8.3573065,2.2023025
2021-05-15,17.5,68.0,arabian_sea,pre_monsoon_MAM,train,1.3162829568869168,3.3856425,-0.94435585
2023-06-14,6.75,65.0,arabian_sea,summer_monsoon_JJA,val,0.4848553430107534,3.0480542,0.6981555
2021-10-20,10.25,54.0,arabian_sea,post_monsoon_SON,train,-0.5919583615029999,-7.260835,-2.3102157
2021-02-10,10.5,56.0,arabian_sea,winter_monsoon_DJF,train,-1.3439960501135197,-4.98824,2.632378
2021-12-28,17.5,90.25,bay_of_bengal,winter_monsoon_DJF,train,-0.39131914945598545,-0.46132088,-0.80037177
2021-11-26,13.75,88.75,bay_of_bengal,post_monsoon_SON,train,0.4978464166848355,2.7336173,0.10520607
2023-11-01,9.25,65.75,arabian_sea,post_monsoon_SON,val,0.7663279635445618,1.9971925,2.1881413
2021-10-13,10.75,63.5,arabian_sea,post_monsoon_SON,train,-0.23109609101982134,-0.34124345,1.2634395
2021-01-03,7.25,74.5,arabian_sea,winter_monsoon_DJF,train,0.3275189757006171,4.6501336,-7.774288
2023-08-23,7.5,64.0,arabian_sea,summer_monsoon_JJA,val,1.1445120326815477,3.3985763,-0.22539759
2024-09-07,9.5,93.5,bay_of_bengal,post_monsoon_SON,test,0.4632033700097676,0.7514304,0.13171256
2024-08-19,9.75,54.25,arabian_sea,summer_monsoon_JJA,test,-1.5691744769200946,-9.200388,-9.8703375
2022-03-12,11.5,66.0,arabian_sea,pre_monsoon_MAM,train,0.0056299262396849875,0.5731244,-0.99501586
2024-10-17,12.25,88.0,bay_of_bengal,post_monsoon_SON,test,0.8413877144630267,3.1059375,0.08819145
2023-02-15,13.25,71.75,arabian_sea,winter_monsoon_DJF,val,0.20626941360297277,1.8273555,1.7776229
2022-02-09,19.25,89.0,bay_of_bengal,winter_monsoon_DJF,train,-1.6081474226260677,-4.0192003,-1.5578115
2021-09-30,8.25,56.75,arabian_sea,post_monsoon_SON,train,-1.1967640653514378,-3.7108626,-0.8795259
2021-07-22,6.25,66.0,arabian_sea,summer_monsoon_JJA,train,0.43433453153557544,1.4470847,2.4712484
2023-03-02,11.75,73.75,arabian_sea,pre_monsoon_MAM,val,0.6378607100248911,3.841123,-3.2467263
2024-08-12,7.5,70.25,arabian_sea,summer_monsoon_JJA,test,0.5757928587293283,2.3463268,2.9933608
2023-03-02,10.75,54.5,arabian_sea,pre_monsoon_MAM,val,-0.8027022314143419,-4.857536,3.0247982
2024-06-25,5.75,73.75,arabian_sea,summer_monsoon_JJA,test,0.6292000860142608,2.1029172,1.0317048
2023-07-14,6.5,52.5,arabian_sea,summer_monsoon_JJA,val,-0.5140119194585071,-2.3945127,-5.1738863
2021-10-27,18.0,67.0,arabian_sea,post_monsoon_SON,train,0.23225156095113705,-0.006036848,3.9515295
2023-09-14,24.25,65.5,arabian_sea,post_monsoon_SON,val,-0.08675079738376723,-2.529828,2.9995255
2024-08-31,6.75,66.0,arabian_sea,summer_monsoon_JJA,test,0.7100334945010548,1.377597,1.6922121
2023-10-30,8.5,85.5,bay_of_bengal,post_monsoon_SON,val,0.5065070406954658,1.8011204,-0.39627683
2023-10-17,12.75,86.25,bay_of_bengal,post_monsoon_SON,val,0.8240661911254928,0.49532533,-0.82416785
2021-11-17,17.0,69.5,arabian_sea,post_monsoon_SON,train,-0.16758420587056125,-0.6918757,0.48959535
2024-04-24,19.5,89.0,bay_of_bengal,pre_monsoon_MAM,test,0.95975031011837,2.1394787,0.6281661
2021-02-02,19.75,88.5,bay_of_bengal,winter_monsoon_DJF,train,-1.893950492823328,-4.445424,-1.3872392
2021-02-18,19.75,89.75,bay_of_bengal,winter_monsoon_DJF,train,-1.6788767238810807,-5.330397,-0.85026824
2021-05-24,14.5,59.0,arabian_sea,pre_monsoon_MAM,train,1.2239016826309177,1.8076822,1.6969092
2021-05-24,18.25,88.0,bay_of_bengal,pre_monsoon_MAM,train,1.3624727680660962,4.0856624,-4.695057
2023-06-05,8.5,88.75,bay_of_bengal,summer_monsoon_JJA,val,0.5180546311483973,1.4575032,0.31223118
2024-11-13,13.25,82.5,bay_of_bengal,post_monsoon_SON,test,0.33473639180637016,-1.7054118,-1.1387055
2022-09-22,11.0,86.25,bay_of_bengal,post_monsoon_SON,train,0.3982485522719036,2.2486234,-0.8942939
2022-02-24,7.5,74.75,arabian_sea,winter_monsoon_DJF,train,0.40257872661908206,2.8615966,-1.4078681
2023-11-07,15.0,69.0,arabian_sea,post_monsoon_SON,val,0.8009707349033565,2.4004393,1.6604125
2023-05-03,20.5,60.0,arabian_sea,pre_monsoon_MAM,val,0.3765965792709178,-1.419984,-0.62410927
2023-05-12,6.0,53.5,arabian_sea,pre_monsoon_MAM,val,0.966967726224123,3.867642,-3.9994185
2022-02-19,11.5,60.5,arabian_sea,winter_monsoon_DJF,train,-1.3685344389242602,-5.132143,2.530847
2022-03-01,9.0,89.5,bay_of_bengal,pre_monsoon_MAM,train,0.06192439528319201,1.7595781,0.5534124
2024-07-01,9.75,61.0,arabian_sea,summer_monsoon_JJA,test,0.26112039942532916,1.3685877,1.3626945
2023-04-14,7.75,52.0,arabian_sea,pre_monsoon_MAM,val,0.95975031011837,3.215517,-2.4865327
2023-04-17,6.5,51.0,arabian_sea,pre_monsoon_MAM,val,1.056461483405274,5.964087,-6.5405912
2024-02-10,16.25,57.5,arabian_sea,winter_monsoon_DJF,test,-0.818579996214452,-3.564025,-1.0816817
2021-10-15,13.5,72.0,arabian_sea,post_monsoon_SON,train,0.3693791631651648,1.7700118,2.0612392
2021-07-17,7.25,59.5,arabian_sea,summer_monsoon_JJA,train,-0.8128066139623962,-2.323905,2.0219524
2022-07-24,10.25,70.5,arabian_sea,summer_monsoon_JJA,train,-0.2022267019130825,-1.4656166,4.017213
2021-03-20,6.75,90.75,bay_of_bengal,pre_monsoon_MAM,train,0.6652866159104793,3.4072266,-0.90785944
2021-04-07,16.0,71.0,arabian_sea,pre_monsoon_MAM,train,0.5844534827399587,3.4298062,-0.3829708
2024-04-10,13.25,54.5,arabian_sea,pre_monsoon_MAM,test,0.3636055055968357,2.1192966,-0.14843929
2024-08-02,11.25,70.75,arabian_sea,summer_monsoon_JJA,test,0.07347198573612354,0.24842376,2.295222
2021-02-17,18.75,58.5,arabian_sea,winter_monsoon_DJF,train,-1.969010243741793,-8.564322,2.5656004
2021-03-27,7.5,71.75,arabian_sea,pre_monsoon_MAM,train,0.66673009913163,3.5154,-1.4664288
2022-10-23,6.75,51.75,arabian_sea,post_monsoon_SON,train,-0.7088777492534658,-0.60235345,-3.7109306
2023-09-17,12.0,59.25,arabian_sea,post_monsoon_SON,val,-1.1751123676667254,-6.5518374,-0.88442457
2023-12-12,15.5,59.75,arabian_sea,winter_monsoon_DJF,val,-0.7738333929401497,-4.0661974,0.22550344
2022-04-10,8.75,61.5,arabian_sea,pre_monsoon_MAM,train,0.5671319594024247,2.3181396,1.8575695
2024-04-08,11.75,61.0,arabian_sea,pre_monsoon_MAM,test,0.39247461938730116,1.7812511,2.5194213
2021-02-02,16.5,57.75,arabian_sea,winter_monsoon_DJF,train,-2.305334125414231,-8.688761,-0.55496323
2023-03-01,12.5,56.75,arabian_sea,pre_monsoon_MAM,val,-1.2718235409536294,-6.160556,3.5246742
2022-05-04,8.25,63.5,arabian_sea,pre_monsoon_MAM,train,1.3119519565909181,4.383939,0.87894297
2021-06-09,6.0,72.5,arabian_sea,summer_monsoon_JJA,train,0.583009999518808,2.8475285,2.1717193
2023-11-08,16.5,90.0,bay_of_bengal,post_monsoon_SON,val,0.73024198428089,1.3078604,1.4865468
2021-09-16,9.5,58.5,arabian_sea,post_monsoon_SON,train,-1.165007985118671,-5.418009,-0.38756955
2023-06-09,9.75,53.25,arabian_sea,summer_monsoon_JJA,val,-0.0824208983528621,-3.1612725,-0.6273267
2024-09-14,19.5,65.5,arabian_sea,post_monsoon_SON,test,0.011403583808014078,-1.4982686,3.128998
2022-07-19,14.75,68.75,arabian_sea,summer_monsoon_JJA,train,-0.6035059519559314,-3.0760307,4.3663273
2021-09-13,14.25,85.25,bay_of_bengal,post_monsoon_SON,train,-0.13005446806946547,-2.2595568,-0.1411829
2021-11-14,14.25,57.5,arabian_sea,post_monsoon_SON,train,-0.759398836044917,-6.47038,0.49781913
2024-08-08,13.0,92.0,bay_of_bengal,summer_monsoon_JJA,test,0.646521884668068,3.1250591,-0.6531087
2021-04-24,13.75,65.0,arabian_sea,pre_monsoon_MAM,train,0.9987238064568896,3.0795426,0.4103486
2024-08-14,12.25,56.5,arabian_sea,summer_monsoon_JJA,test,-1.0322111078843685,-6.4219136,-4.6201525
2024-11-12,6.5,64.75,arabian_sea,post_monsoon_SON,test,0.7951970773350273,0.960675,1.1693484
2024-08-25,8.5,91.5,bay_of_bengal,summer_monsoon_JJA,test,0.6551825086786984,3.1304097,-0.06874633
2021-02-23,12.25,72.0,arabian_sea,winter_monsoon_DJF,train,0.6003309722237953,4.062985,-2.579708
2021-01-22,6.5,89.75,bay_of_bengal,winter_monsoon_DJF,train,-0.047777851677794164,0.8319365,0.5019259
2024-02-22,8.5,89.25,bay_of_bengal,winter_monsoon_DJF,test,0.5108374903589177,2.9856415,-1.4633467
2021-04-23,11.0,81.75,bay_of_bengal,pre_monsoon_MAM,train,0.9655242430029723,3.9455824,-3.7685583
2023-03-01,15.0,81.0,bay_of_bengal,pre_monsoon_MAM,val,-0.3407983379808075,-3.1642413,0.42350942
2021-09-10,19.25,61.25,arabian_sea,post_monsoon_SON,train,-1.0798449529172454,-5.5762477,4.437854
2024-03-21,5.75,87.75,bay_of_bengal,pre_monsoon_MAM,test,0.9467592364442878,3.356152,-1.6054356
2024-04-08,10.25,73.25,arabian_sea,pre_monsoon_MAM,test,1.6641538783797398,4.395163,0.12153238
2024-06-05,13.0,84.75,bay_of_bengal,summer_monsoon_JJA,test,1.3711336673929997,4.235971,-1.236166
2023-04-21,11.0,84.25,bay_of_bengal,pre_monsoon_MAM,val,1.3047348158014385,2.9838004,-1.5207658
2021-12-05,16.0,65.5,arabian_sea,winter_monsoon_DJF,train,-0.6612444548531358,-3.1576953,2.1745734
2021-09-24,11.75,81.25,bay_of_bengal,post_monsoon_SON,train,0.4935159670213837,3.2028718,-0.63995075
2022-08-25,13.5,59.75,arabian_sea,summer_monsoon_JJA,train,-2.007983464764039,-8.0563545,0.9476595
2022-07-25,6.0,85.0,bay_of_bengal,summer_monsoon_JJA,train,-0.024682395455657768,-1.4264925,1.8936343
2023-11-29,18.25,93.0,bay_of_bengal,post_monsoon_SON,val,0.289989788532068,0.09826082,-0.15206742
2022-04-23,8.25,91.5,bay_of_bengal,pre_monsoon_MAM,train,1.594868610978424,3.8709474,0.6995254
2021-06-07,16.5,86.5,bay_of_bengal,summer_monsoon_JJA,train,1.2094674010519584,2.1339254,-1.2001832
2021-03-30,24.5,61.75,arabian_sea,pre_monsoon_MAM,train,-0.8128063386461228,-1.8491491,-1.4084523
2024-04-19,11.5,66.0,arabian_sea,pre_monsoon_MAM,test,0.9814022831193557,4.003058,0.79729736
2021-06-28,10.75,58.25,arabian_sea,summer_monsoon_JJA,train,-0.5399943421229447,-1.8287255,0.65584576
2021-09-23,10.75,95.0,bay_of_bengal,post_monsoon_SON,train,0.02728162392439743,0.70509034,2.3773332
2021-01-29,5.75,66.5,arabian_sea,winter_monsoon_DJF,train,0.2625641579627531,3.4875703,-1.1955278
2021-10-31,20.0,68.5,arabian_sea,post_monsoon_SON,train,0.05037652951398714,0.20953724,2.5375943
2023-10-12,15.5,86.25,bay_of_bengal,post_monsoon_SON,val,0.8789171769478492,1.6883765,0.4090973
2024-01-21,14.0,60.25,arabian_sea,winter_monsoon_DJF,test,-0.9412735921657935,-3.3639517,2.3903732
2021-07-19,6.0,86.25,bay_of_bengal,summer_monsoon_JJA,train,0.6869383135951918,3.3803263,0.16081834
2023-08-04,7.25,64.0,arabian_sea,summer_monsoon_JJA,val,0.46897757821064334,1.9462136,1.0710685
2021-04-24,7.75,75.75,arabian_sea,pre_monsoon_MAM,train,1.0665658659533281,4.520055,0.05219668
2022-09-07,10.0,86.25,bay_of_bengal,post_monsoon_SON,train,0.37659630395464444,0.73930264,1.3058314
2021-01-30,17.0,88.0,bay_of_bengal,winter_monsoon_DJF,train,-0.9701424306399857,-1.8327107,0.8852107
2023-07-29,10.5,59.75,arabian_sea,summer_monsoon_JJA,val,-0.5861849792509441,-3.1876626,-0.3626387
2024-02-06,6.5,51.75,arabian_sea,winter_monsoon_DJF,test,-0.07520348224710904,-0.08917025,0.5320051
2022-02-16,7.0,89.75,bay_of_bengal,winter_monsoon_DJF,train,0.10811475709491812,1.0963987,0.5880276
2024-09-08,10.25,67.75,arabian_sea,post_monsoon_SON,test,0.1961650310549185,1.0889908,2.7460833
2024-09-07,6.25,50.25,arabian_sea,post_monsoon_SON,test,-1.5287577726766974,-0.8809147,-30.540401
2022-06-08,6.0,74.75,arabian_sea,summer_monsoon_JJA,train,0.3318497006803423,2.0369825,1.1342517
2021-08-28,20.75,64.25,arabian_sea,summer_monsoon_JJA,train,-0.5342204092383422,-2.2176814,2.4775548
2024-11-09,7.25,88.75,bay_of_bengal,post_monsoon_SON,test,0.7230245681751369,1.030363,1.1580117
2021-02-26,13.0,52.5,arabian_sea,winter_monsoon_DJF,train,-1.0047852019987804,-5.5188,3.008098
2023-10-09,14.0,92.0,bay_of_bengal,post_monsoon_SON,val,0.5281590136964516,1.5497639,1.5005339
2021-04-27,11.75,46.75,arabian_sea,pre_monsoon_MAM,train,0.27844192276286317,1.3869687,1.0408351
2021-11-12,10.25,71.25,arabian_sea,post_monsoon_SON,train,0.4198999746403427,0.5548101,0.9083079
2021-12-31,11.5,62.25,arabian_sea,winter_monsoon_DJF,train,-0.8965267135752181,-3.5545897,2.074242
2022-07-01,8.0,94.0,bay_of_bengal,summer_monsoon_JJA,train,0.36504898881798625,1.9863712,0.13240445
2024-02-17,9.5,67.25,arabian_sea,winter_monsoon_DJF,test,0.4603166788837397,2.9081502,1.415482
2024-07-03,12.75,56.75,arabian_sea,summer_monsoon_JJA,test,-0.5674199726922595,-3.7084317,-1.3022332
2022-05-09,7.75,75.0,arabian_sea,pre_monsoon_MAM,train,1.00738443046752,3.083344,0.9509614
2023-12-01,7.0,52.25,arabian_sea,winter_monsoon_DJF,val,-0.48514363161686164,-2.6023188,-7.380471
2024-07-18,12.0,82.75,bay_of_bengal,summer_monsoon_JJA,test,0.4025784513028087,3.1441374,-1.1453352
2024-01-21,14.0,63.5,arabian_sea,winter_monsoon_DJF,test,-0.746407762370835,-2.6478114,2.3267431
2021-10-13,8.25,70.25,arabian_sea,post_monsoon_SON,train,0.017177241376343168,0.24368376,-0.15651405
2022-08-14,11.25,87.25,bay_of_bengal,summer_monsoon_JJA,train,0.24524263462521917,1.9915384,-1.0621107
2021-12-26,13.0,83.25,bay_of_bengal,winter_monsoon_DJF,train,-0.09541169671067089,-0.70779765,2.2117953
2024-05-05,10.5,61.0,arabian_sea,pre_monsoon_MAM,test,1.3797945667199034,4.0214252,-3.3747199
2023-12-18,11.5,60.75,arabian_sea,winter_monsoon_DJF,val,-0.3682239685501224,-0.91910744,1.9023504
2024-11-01,7.25,86.75,bay_of_bengal,post_monsoon_SON,test,0.6046616972035205,2.951633,0.3456211
2021-11-02,13.5,55.5,arabian_sea,post_monsoon_SON,train,-0.4461701352783419,-3.6889362,-2.3053942
2021-10-19,8.75,90.25,bay_of_bengal,post_monsoon_SON,train,0.04315966404078079,1.8346704,1.8183216
2024-11-21,8.75,52.75,arabian_sea,post_monsoon_SON,test,-0.10551552862617845,-0.7720159,0.40620005
2023-08-21,7.75,53.75,arabian_sea,summer_monsoon_JJA,val,-0.9889074371986704,-4.3707285,-6.4831095
2022-08-29,12.0,67.25,arabian_sea,summer_monsoon_JJA,train,-0.5270032684488626,-1.4623128,3.35606
2021-05-02,8.5,89.0,bay_of_bengal,pre_monsoon_MAM,train,1.3595860769400683,3.0808334,1.541714
2023-04-02,7.75,79.0,bay_of_bengal,pre_monsoon_MAM,val,0.4978464166848355,3.5369258,0.20854026
2021-01-15,7.25,78.5,bay_of_bengal,winter_monsoon_DJF,train,-0.43750951126771154,1.778735,-2.4617355
2021-07-23,13.25,63.5,arabian_sea,summer_monsoon_JJA,train,-0.41874422939275363,-2.1046624,2.7040243
2021-01-31,20.0,64.75,arabian_sea,winter_monsoon_DJF,train,-2.3803933257001493,-10.177864,1.6339924
2021-09-02,7.75,78.25,bay_of_bengal,post_monsoon_SON,train,-0.6713482867686433,-0.575151,0.419896
2023-07-24,16.25,63.5,arabian_sea,summer_monsoon_JJA,val,-0.5905151535981226,-3.1311526,1.5852804
2021-11-05,17.0,90.5,bay_of_bengal,post_monsoon_SON,train,0.6450781261306441,3.1422296,1.2286232
2024-02-17,19.75,59.5,arabian_sea,winter_monsoon_DJF,test,-1.3512134662192727,-6.58779,2.647215
2024-07-03,6.0,92.5,bay_of_bengal,summer_monsoon_JJA,test,1.0925480133014924,3.689135,-2.9815543
2021-11-15,14.0,70.5,arabian_sea,post_monsoon_SON,train,0.18606092382313758,1.7827038,1.5732112
2022-10-04,8.0,94.5,bay_of_bengal,post_monsoon_SON,train,0.33329290858521954,2.7251391,0.30079758
2021-02-10,11.5,91.0,bay_of_bengal,winter_monsoon_DJF,train,-0.5443245164701231,-0.7798738,-0.10733569
2021-09-02,8.75,95.5,bay_of_bengal,post_monsoon_SON,train,0.10667127387376751,0.023538798,2.2685337
2022-04-26,24.0,59.25,arabian_sea,pre_monsoon_MAM,train,1.2368927563049998,0.6330778,2.1320205
2022-06-07,13.5,61.25,arabian_sea,summer_monsoon_JJA,train,0.7807627957560679,2.4031487,1.6427822
2022-05-15,19.0,60.25,arabian_sea,pre_monsoon_MAM,train,0.48052489334730153,1.7073929,-1.685256
2022-04-23,10.0,59.25,arabian_sea,pre_monsoon_MAM,train,1.0535745169629727,1.9896036,1.7607764
2021-06-13,7.25,61.25,arabian_sea,summer_monsoon_JJA,train,0.3520579151439041,2.1955614,0.4555583
2021-04-20,19.25,92.75,bay_of_bengal,pre_monsoon_MAM,train,0.2726679898782607,0.04300177,2.139096
2022-11-18,14.0,69.0,arabian_sea,post_monsoon_SON,train,0.370822371070042,0.8703927,2.410007
2022-08-12,13.0,58.75,arabian_sea,summer_monsoon_JJA,train,-2.2836821524132453,-9.420568,-2.1685631
2024-02-28,19.5,92.0,bay_of_bengal,winter_monsoon_DJF,test,-1.697641455123492,-6.742256,0.5428859
2024-05-06,12.0,60.25,arabian_sea,pre_monsoon_MAM,test,1.4187675124258765,2.6690826,0.027834773
2021-01-02,10.5,86.5,bay_of_bengal,winter_monsoon_DJF,train,0.10378458274773963,0.6794932,1.7695045
2023-10-24,6.75,84.5,bay_of_bengal,post_monsoon_SON,val,0.2943199628792465,3.009251,-2.5098073
2023-04-24,12.75,64.75,arabian_sea,pre_monsoon_MAM,val,1.1315209590074655,2.8260188,0.44469947
2021-10-09,10.0,70.25,arabian_sea,post_monsoon_SON,train,0.06625456963037049,-0.64491665,2.5799716
2023-04-20,23.75,60.5,arabian_sea,pre_monsoon_MAM,val,0.17595709190763,-3.4773893,-0.22299731
2021-06-03,13.5,67.0,arabian_sea,summer_monsoon_JJA,train,0.7721018964291643,4.2276573,0.42732537
2023-05-24,9.75,63.5,arabian_sea,pre_monsoon_MAM,val,1.3624730433823695,5.6782026,-1.2677855
2023-12-03,8.25,53.25,arabian_sea,winter_monsoon_DJF,val,-0.2989381505162599,-3.5716724,-0.6286745
2024-03-07,9.5,93.75,bay_of_bengal,pre_monsoon_MAM,test,0.38237051215552026,1.6832303,-1.401622
2021-04-14,14.75,57.0,arabian_sea,pre_monsoon_MAM,train,0.73024198428089,0.9869956,1.7316983
2022-11-08,6.25,95.0,bay_of_bengal,post_monsoon_SON,train,0.519498114369548,1.5425649,1.123308
2022-04-15,18.75,89.5,bay_of_bengal,pre_monsoon_MAM,train,0.3679359552602875,-1.5368483,-2.2364883
2022-04-03,12.0,81.75,bay_of_bengal,pre_monsoon_MAM,train,0.37659630395464444,1.398771,1.6370411
2023-04-10,6.25,75.75,arabian_sea,pre_monsoon_MAM,val,1.0203752288253287,4.3702884,-0.03975928
2023-11-24,14.0,51.0,arabian_sea,post_monsoon_SON,val,-0.083863830941466,2.9201298,-9.149029
2021-09-09,24.0,58.75,arabian_sea,post_monsoon_SON,train,1.847472117721767,1.5335872,-1.5931633
2023-12-16,13.5,86.5,bay_of_bengal,winter_monsoon_DJF,val,0.01429082556658864,0.54249805,1.6085217
2021-06-22,11.5,54.25,arabian_sea,summer_monsoon_JJA,train,-1.6110341137520956,-8.396909,-0.8468461
2024-09-24,6.0,69.0,arabian_sea,post_monsoon_SON,test,0.7518936819656025,3.0617738,1.2884378
2023-03-07,10.5,91.25,bay_of_bengal,pre_monsoon_MAM,val,0.048933321609109875,0.49295866,0.893617
2022-03-13,17.5,67.25,arabian_sea,pre_monsoon_MAM,train,-0.7276430311284237,-2.384972,1.9250132
2022-03-13,13.5,51.25,arabian_sea,pre_monsoon_MAM,train,-1.0668533286106163,-5.2096405,-0.805061
2023-04-24,17.5,69.75,arabian_sea,pre_monsoon_MAM,val,0.7504501987444518,3.2595663,1.1280674
2024-08-04,16.75,60.5,arabian_sea,summer_monsoon_JJA,test,-1.55040947036141,-5.9978266,-0.5547148
2024-11-19,12.0,82.25,bay_of_bengal,post_monsoon_SON,test,0.3852572032815481,1.0194774,-0.9011513
2024-07-01,11.5,71.5,arabian_sea,summer_monsoon_JJA,test,0.769214929986863,1.8896576,1.7591288
2024-01-18,20.0,61.75,arabian_sea,winter_monsoon_DJF,test,-1.202537722919767,-6.5988946,2.9114676
2023-10-23,11.25,67.75,arabian_sea,post_monsoon_SON,val,0.6667298238153566,2.5652676,1.1883416
2021-03-03,12.25,81.75,bay_of_bengal,pre_monsoon_MAM,train,-0.29172073441050683,-2.4188695,-0.31051683
2024-05-21,18.25,62.0,arabian_sea,pre_monsoon_MAM,test,1.5645560139668078,0.4636007,0.80196005
2024-06-24,16.75,86.0,bay_of_bengal,summer_monsoon_JJA,test,1.0911042547640686,-0.43535614,-5.3669224
2021-02-14,14.75,84.25,bay_of_bengal,winter_monsoon_DJF,train,-0.7680594600555474,-2.4986415,2.0023696
2021-07-13,13.5,62.0,arabian_sea,summer_monsoon_JJA,train,-0.6626873874417396,-2.763008,1.6849568
2023-06-01,18.75,63.25,arabian_sea,summer_monsoon_JJA,val,1.8070559641109165,2.0496206,-0.4955833
2021-10-14,12.5,49.0,arabian_sea,post_monsoon_SON,train,1.6554935296853828,2.3201237,-2.7934542
2021-01-29,10.5,83.5,bay_of_bengal,winter_monsoon_DJF,train,-0.7796070505084789,-1.6051375,-3.23015
2024-05-22,9.0,52.5,arabian_sea,pre_monsoon_MAM,test,0.982845491024233,0.6886304,0.5163026
2021-09-25,5.75,85.5,bay_of_bengal,post_monsoon_SON,train,0.4083526595036845,2.814783,0.18746352
2023-11-22,9.0,93.5,bay_of_bengal,post_monsoon_SON,val,0.41268310916713635,0.096283704,0.092900634
2021-07-10,16.0,83.5,bay_of_bengal,summer_monsoon_JJA,train,0.8471610967150826,-1.9396775,-4.4858284
2021-09-06,18.75,66.75,arabian_sea,post_monsoon_SON,train,-0.18634893711297248,-0.9564251,1.7458978
2024-07-31,8.0,69.5,arabian_sea,summer_monsoon_JJA,test,0.49207248380023305,1.6681982,1.7432405
2023-10-28,7.25,92.5,bay_of_bengal,post_monsoon_SON,val,0.49928962458971277,1.0799166,0.2526644
2023-11-15,22.25,61.0,arabian_sea,post_monsoon_SON,val,0.2178170040559043,-4.1742935,-3.491902
2022-07-30,23.75,62.0,arabian_sea,summer_monsoon_JJA,train,-0.2267656413563695,-7.4209847,0.13239074
2023-10-23,13.0,49.25,arabian_sea,post_monsoon_SON,val,1.2065801592933838,1.0823983,-1.0880206
2024-10-10,6.0,56.75,arabian_sea,post_monsoon_SON,test,-0.0463346437729169,-0.32953802,-0.44990325
2021-03-16,6.75,91.5,bay_of_bengal,pre_monsoon_MAM,train,0.8601527210217114,4.5644145,-1.1812751
2024-07-06,10.5,57.0,arabian_sea,summer_monsoon_JJA,test,-0.6020627440510541,-4.02054,-0.2981807
2021-01-07,8.5,83.25,bay_of_bengal,winter_monsoon_DJF,train,-0.16614072264941065,1.0348594,-1.0824513
